m,n,Group,Mean,Range,UCL,LCL,Status
97,1281,23,0.099996075,0.019981455,0.10496512707468053,0.095020916,Accept
97,1281,24,0.099997806,0.019987703025376252,0.10496512707468053,0.095020916,Accept
97,1281,25,0.099898021,0.019973978,0.10496512707468053,0.095020916,Accept
97,1281,26,0.10001902372560775,0.019952787,0.10496512707468053,0.095020916,Accept
97,1281,27,0.10031805839885653,0.019963932567338846,0.10496512707468053,0.095020916,Accept
97,1281,28,0.10025011905615341,0.019979512137277416,0.10496512707468053,0.095020916,Accept
97,1281,29,0.10015891473491705,0.019959943448782796,0.10496512707468053,0.095020916,Accept
97,1281,30,0.10011946786150713,0.019996860582609216,0.10496512707468053,0.095020916,Accept
97,1281,31,0.10017504712288079,0.019962309512574244,0.10496512707468053,0.095020916,Accept
97,1281,32,0.099634134,0.019964947318541065,0.10496512707468053,0.095020916,Accept
97,1281,33,0.1000679077592955,0.019946080146682754,0.10496512707468053,0.095020916,Accept
97,1281,34,0.10014941729370751,0.019947245595261162,0.10496512707468053,0.095020916,Accept
97,1281,35,0.10017784919016602,0.019995086338993523,0.10496512707468053,0.095020916,Accept
97,1281,36,0.099825006,0.019959757,0.10496512707468053,0.095020916,Accept
97,1281,37,0.099904061,0.019952471,0.10496512707468053,0.095020916,Accept
97,1281,38,0.10008657646195854,0.019982141,0.10496512707468053,0.095020916,Accept
97,1281,39,0.10012460042703605,0.019959517873698568,0.10496512707468053,0.095020916,Accept
97,1281,40,0.099758763,0.019957982728845525,0.10496512707468053,0.095020916,Accept
97,1281,41,0.10012842698448356,0.019962332886234557,0.10496512707468053,0.095020916,Accept
97,1281,42,0.10016311091017348,0.019951093102798773,0.10496512707468053,0.095020916,Accept
97,1281,43,0.10010419644684762,0.019936765258551106,0.10496512707468053,0.095020916,Accept
97,1281,44,0.099993402,0.019971847739186976,0.10496512707468053,0.095020916,Accept
97,1281,45,0.099861201,0.019978873,0.10496512707468053,0.095020916,Accept
97,1281,46,0.10001498912659156,0.019984030165697456,0.10496512707468053,0.095020916,Accept
97,1281,47,0.099874078,0.019925415,0.10496512707468053,0.095020916,Accept
97,1281,48,0.099608694,0.019969399956026077,0.10496512707468053,0.095020916,Accept
97,1281,49,0.099684405,0.019966794642439528,0.10496512707468053,0.095020916,Accept
97,1281,50,0.099983966,0.019979844085354734,0.10496512707468053,0.095020916,Accept
97,1281,51,0.10000751019601485,0.019967634399456147,0.10496512707468053,0.095020916,Accept
97,1281,52,0.10022620378902332,0.019976874923839663,0.10496512707468053,0.095020916,Accept
97,1281,53,0.10018834788138704,0.019972420935544383,0.10496512707468053,0.095020916,Accept
97,1281,54,0.099892422,0.019972119374332492,0.10496512707468053,0.095020916,Accept
97,1281,55,0.10000160613845174,0.019988669417280336,0.10496512707468053,0.095020916,Accept
97,1281,56,0.10013726192640535,0.019969742552563244,0.10496512707468053,0.095020916,Accept
97,1281,57,0.099733675,0.019953331257079723,0.10496512707468053,0.095020916,Accept
97,1281,58,0.10025380372892764,0.019977269357988464,0.10496512707468053,0.095020916,Accept
97,1281,59,0.1001271753793333,0.019944905,0.10496512707468053,0.095020916,Accept
97,1281,60,0.099873965,0.019983323133395806,0.10496512707468053,0.095020916,Accept
97,1281,61,0.10025009682015283,0.019993779247590257,0.10496512707468053,0.095020916,Accept
97,1281,62,0.10005165365671026,0.019940063777878353,0.10496512707468053,0.095020916,Accept
97,1281,63,0.099638377,0.019987372675387235,0.10496512707468053,0.095020916,Accept
97,1281,64,0.10023926179370003,0.019957796805178313,0.10496512707468053,0.095020916,Accept
97,1281,65,0.099671813,0.019922493607541114,0.10496512707468053,0.095020916,Accept
97,1281,66,0.10020893887572811,0.019988605257762082,0.10496512707468053,0.095020916,Accept
97,1281,67,0.10015044578215365,0.019976547404255876,0.10496512707468053,0.095020916,Accept
97,1281,68,0.10001053381015727,0.019995396,0.10496512707468053,0.095020916,Accept
97,1281,69,0.10004984729333623,0.019986272,0.10496512707468053,0.095020916,Accept
97,1281,70,0.10011155272851999,0.019982617020639706,0.10496512707468053,0.095020916,Accept
97,1281,71,0.099833071,0.019980435,0.10496512707468053,0.095020916,Accept
97,1281,72,0.10004937237363118,0.01997523,0.10496512707468053,0.095020916,Accept
97,1281,73,0.09991354,0.019995063015233502,0.10496512707468053,0.095020916,Accept
97,1281,74,0.10017024860632354,0.019995778882965193,0.10496512707468053,0.095020916,Accept
97,1281,75,0.10014007835604206,0.019952387,0.10496512707468053,0.095020916,Accept
97,1281,76,0.099919819,0.019992628306650537,0.10496512707468053,0.095020916,Accept
97,1281,77,0.10018471053974191,0.019973768970511896,0.10496512707468053,0.095020916,Accept
97,1281,78,0.10006507049237019,0.019974999640025345,0.10496512707468053,0.095020916,Accept
97,1281,79,0.099810587,0.019992582470736098,0.10496512707468053,0.095020916,Accept
97,1281,80,0.10005004008996816,0.019946678,0.10496512707468053,0.095020916,Accept
97,1281,81,0.09985392,0.01997908,0.10496512707468053,0.095020916,Accept
97,1281,82,0.10004368118186945,0.019967464216629552,0.10496512707468053,0.095020916,Accept
97,1281,83,0.1000518829662396,0.019967791998486625,0.10496512707468053,0.095020916,Accept
97,1281,84,0.099896416,0.019967965972735507,0.10496512707468053,0.095020916,Accept
97,1281,85,0.099905183,0.019910533084413026,0.10496512707468053,0.095020916,Accept
97,1281,86,0.10002456194248935,0.019972087713914066,0.10496512707468053,0.095020916,Accept
97,1281,87,0.10001003601912996,0.019979861649936537,0.10496512707468053,0.095020916,Accept
97,1281,88,0.099881011,0.019942838387519632,0.10496512707468053,0.095020916,Accept
97,1281,89,0.099959155,0.019958002,0.10496512707468053,0.095020916,Accept
97,1281,90,0.099902891,0.019942365,0.10496512707468053,0.095020916,Accept
97,1281,91,0.099747747,0.019980901,0.10496512707468053,0.095020916,Accept
97,1281,92,0.099933577,0.019934174894696635,0.10496512707468053,0.095020916,Accept
97,1281,93,0.099767048,0.019982884781877902,0.10496512707468053,0.095020916,Accept
97,1281,94,0.099971205,0.019936125576801675,0.10496512707468053,0.095020916,Accept
97,1281,95,0.10032397395876046,0.019975550749672055,0.10496512707468053,0.095020916,Accept
97,1281,96,0.099912965,0.019992947554743873,0.10496512707468053,0.095020916,Accept
97,1281,97,0.099946847,0.019932843562834535,0.10496512707468053,0.095020916,Accept
22,268,1,0.10045569282006328,0.019913308,0.10530658010954198,0.094730873,Accept
22,268,2,0.10050308144072083,0.019917210673381022,0.10530658010954198,0.094730873,Accept
22,268,3,0.10045508618215915,0.019920785,0.10530658010954198,0.094730873,Accept
22,268,4,0.10020311688592508,0.019784142617118472,0.10530658010954198,0.094730873,Accept
22,268,5,0.099558548,0.019943318,0.10530658010954198,0.094730873,Accept
22,268,6,0.09934226,0.019860695,0.10530658010954198,0.094730873,Accept
22,268,7,0.10018001333071401,0.019920506217115386,0.10530658010954198,0.094730873,Accept
22,268,8,0.099829396,0.019962043433473256,0.10530658010954198,0.094730873,Accept
22,268,9,0.099698176,0.019861928309900814,0.10530658010954198,0.094730873,Accept
22,268,10,0.099849411,0.0196846,0.10530658010954198,0.094730873,Accept
22,268,11,0.099972088,0.019961670800753534,0.10530658010954198,0.094730873,Accept
22,268,12,0.10040222301597121,0.019985191826874735,0.10530658010954198,0.094730873,Accept
22,268,13,0.099620602,0.019949578019147374,0.10530658010954198,0.094730873,Accept
22,268,14,0.099277973,0.019799254170109387,0.10530658010954198,0.094730873,Accept
22,268,15,0.099488323,0.019952674,0.10530658010954198,0.094730873,Accept
22,268,16,0.099841637,0.019977429227176227,0.10530658010954198,0.094730873,Accept
22,268,17,0.10057287840750832,0.019941184583417898,0.10530658010954198,0.094730873,Accept
22,268,18,0.10090955742106042,0.019921209507067453,0.10530658010954198,0.094730873,Accept
22,268,19,0.10014456402082017,0.019839201980148352,0.10530658010954198,0.094730873,Accept
22,268,20,0.099455797,0.019858181728658095,0.10530658010954198,0.094730873,Accept
22,268,21,0.10084146321546325,0.019694646,0.10530658010954198,0.094730873,Accept
22,268,22,0.099810101,0.019692493317870097,0.10530658010954198,0.094730873,Accept
45,258,1,0.1000130279603482,0.019875112499228353,0.10967250138969094,0.090495895,Accept
45,258,2,0.10025669607143808,0.019717796000306195,0.10967250138969094,0.090495895,Accept
45,258,3,0.10051153249064036,0.019922407520060775,0.10967250138969094,0.090495895,Accept
45,258,4,0.10031115809067938,0.019915315864997715,0.10967250138969094,0.090495895,Accept
45,258,5,0.10019959361111556,0.019711829516342746,0.10967250138969094,0.090495895,Accept
45,258,6,0.099781403,0.019908129,0.10967250138969094,0.090495895,Accept
45,258,7,0.10036167461628803,0.019923542927361315,0.10967250138969094,0.090495895,Accept
45,258,8,0.099785456,0.01961959,0.10967250138969094,0.090495895,Accept
45,258,9,0.09967734,0.019957828,0.10967250138969094,0.090495895,Accept
45,258,10,0.099964325,0.019784716557254098,0.10967250138969094,0.090495895,Accept
45,258,11,0.10026916163104414,0.019947029,0.10967250138969094,0.090495895,Accept
45,258,12,0.10089869986574919,0.019858091671234424,0.10967250138969094,0.090495895,Accept
45,258,13,0.099656752,0.019790467033051956,0.10967250138969094,0.090495895,Accept
45,258,14,0.10062561781562528,0.019879704,0.10967250138969094,0.090495895,Accept
45,258,15,0.099947429,0.01998282,0.10967250138969094,0.090495895,Accept
45,258,16,0.10075313885762072,0.019893822311200515,0.10967250138969094,0.090495895,Accept
45,258,17,0.099590811,0.019762191201438822,0.10967250138969094,0.090495895,Accept
45,258,18,0.1000591034451758,0.019817913971284615,0.10967250138969094,0.090495895,Accept
45,258,19,0.10003788511991929,0.01996071,0.10967250138969094,0.090495895,Accept
45,258,20,0.099959249,0.019827120723769964,0.10967250138969094,0.090495895,Accept
45,258,21,0.1001236321867934,0.019948166699723366,0.10967250138969094,0.090495895,Accept
45,258,22,0.10025043751071912,0.019917465382450497,0.10967250138969094,0.090495895,Accept
45,258,23,0.10046247389182696,0.019768146,0.10967250138969094,0.090495895,Accept
45,258,24,0.10003106614737213,0.019939972855930604,0.10967250138969094,0.090495895,Accept
45,258,25,0.099910856,0.019821118248020353,0.10967250138969094,0.090495895,Accept
45,258,26,0.10001131240985187,0.019888362836175427,0.10967250138969094,0.090495895,Accept
45,258,27,0.099939304,0.019507107,0.10967250138969094,0.090495895,Accept
45,258,28,0.10033183344253017,0.019891014636112925,0.10967250138969094,0.090495895,Accept
45,258,29,0.10024442774988992,0.019981502067898047,0.10967250138969094,0.090495895,Accept
45,258,30,0.099895118,0.019874210155156946,0.10967250138969094,0.090495895,Accept
45,258,31,0.10040248740046827,0.019940153261361435,0.10967250138969094,0.090495895,Accept
45,258,32,0.099427951,0.019861224201150746,0.10967250138969094,0.090495895,Accept
45,258,33,0.099454991,0.019921733,0.10967250138969094,0.090495895,Accept
45,258,34,0.100115205,0.019619517209306353,0.10967250138969094,0.090495895,Accept
45,258,35,0.099940387,0.019862562129820918,0.10967250138969094,0.090495895,Accept
45,258,36,0.099549382,0.019859435,0.10967250138969094,0.090495895,Accept
45,258,37,0.10052090814969188,0.019978680575940252,0.10967250138969094,0.090495895,Accept
45,258,38,0.099866526,0.019850380305432874,0.10967250138969094,0.090495895,Accept
45,258,39,0.10067072508256891,0.019861603382951773,0.10967250138969094,0.090495895,Accept
45,258,40,0.099970576,0.019881932,0.10967250138969094,0.090495895,Accept
45,258,41,0.099890625,0.019763418635937738,0.10967250138969094,0.090495895,Accept
45,258,42,0.10030689196556705,0.019893276,0.10967250138969094,0.090495895,Accept
45,258,43,0.10029774260281074,0.019779474,0.10967250138969094,0.090495895,Accept
45,258,44,0.099628793,0.019784613,0.10967250138969094,0.090495895,Accept
45,258,45,0.099885204,0.019868982393989654,0.10967250138969094,0.090495895,Accept
27,623,1,0.100276911,0.019932466316330555,0.10329409175609056,0.096836215,Accept
27,623,2,0.099896198,0.019951813140830124,0.10329409175609056,0.096836215,Accept
27,623,3,0.099624133,0.019874942,0.10329409175609056,0.096836215,Accept
27,623,4,0.10002327891749627,0.019790787367152632,0.10329409175609056,0.096836215,Accept
27,623,5,0.099797068,0.019958480803441495,0.10329409175609056,0.096836215,Accept
27,623,6,0.10007875727332366,0.019955016042984483,0.10329409175609056,0.096836215,Accept
27,623,7,0.09982888,0.019941641355471496,0.10329409175609056,0.096836215,Accept
27,623,8,0.099617302,0.019935504185844624,0.10329409175609056,0.096836215,Accept
27,623,9,0.10032138978510854,0.019976607324797974,0.10329409175609056,0.096836215,Accept
27,623,10,0.10073967131951002,0.019934169779907224,0.10329409175609056,0.096836215,Accept
27,623,11,0.1001341767920379,0.019962376246707894,0.10329409175609056,0.096836215,Accept
27,623,12,0.099998261,0.019917524238499365,0.10329409175609056,0.096836215,Accept
27,623,13,0.099670469,0.019857758,0.10329409175609056,0.096836215,Accept
27,623,14,0.09997295,0.019948259815785546,0.10329409175609056,0.096836215,Accept
27,623,15,0.10041342035308345,0.019966967336215793,0.10329409175609056,0.096836215,Accept
27,623,16,0.10035493409050057,0.019903674590763948,0.10329409175609056,0.096836215,Accept
27,623,17,0.10016519559102617,0.019988674,0.10329409175609056,0.096836215,Accept
27,623,18,0.10021059809690289,0.019929033,0.10329409175609056,0.096836215,Accept
27,623,19,0.10001076588039401,0.019963890621962188,0.10329409175609056,0.096836215,Accept
27,623,20,0.10063541689350647,0.019881308,0.10329409175609056,0.096836215,Accept
27,623,21,0.099757142,0.019885217653456674,0.10329409175609056,0.096836215,Accept
27,623,22,0.1003837434515055,0.019911643125794784,0.10329409175609056,0.096836215,Accept
27,623,23,0.10023332704867875,0.019972934798274486,0.10329409175609056,0.096836215,Accept
27,623,24,0.10001694747359345,0.019961299,0.10329409175609056,0.096836215,Accept
27,623,25,0.099673329,0.019945209836288058,0.10329409175609056,0.096836215,Accept
27,623,26,0.10011802662035486,0.019913796693592514,0.10329409175609056,0.096836215,Accept
27,623,27,0.099806845,0.019995417615187958,0.10329409175609056,0.096836215,Accept
1,15,1,0.10226247871202333,0.017492768185263352,0.10616336601733706,0.098361591,Accept
95,900,1,0.10012343338457111,0.019959532,0.1067052054684375,0.093258261,Accept
95,900,2,0.10024149652294324,0.019962516459310825,0.1067052054684375,0.093258261,Accept
95,900,3,0.09998281,0.019959959406068414,0.1067052054684375,0.093258261,Accept
95,900,4,0.10002363499748454,0.019944922883305405,0.1067052054684375,0.093258261,Accept
95,900,5,0.10003572021762777,0.019975236,0.1067052054684375,0.093258261,Accept
95,900,6,0.099601793,0.019964787948456603,0.1067052054684375,0.093258261,Accept
95,900,7,0.099903073,0.019868581,0.1067052054684375,0.093258261,Accept
95,900,8,0.099957106,0.019977280630340002,0.1067052054684375,0.093258261,Accept
95,900,9,0.10022605903995077,0.019983643787866406,0.1067052054684375,0.093258261,Accept
95,900,10,0.099756579,0.019958992053579136,0.1067052054684375,0.093258261,Accept
95,900,11,0.0999658,0.019960054039283637,0.1067052054684375,0.093258261,Accept
95,900,12,0.099951304,0.019974884126408687,0.1067052054684375,0.093258261,Accept
95,900,13,0.10022456411833133,0.019814019953596718,0.1067052054684375,0.093258261,Accept
95,900,14,0.099839999,0.019901548686519804,0.1067052054684375,0.093258261,Accept
95,900,15,0.10005711103040976,0.019907865,0.1067052054684375,0.093258261,Accept
95,900,16,0.10030496130830135,0.019984156235736794,0.1067052054684375,0.093258261,Accept
95,900,17,0.10009752579691543,0.019966783716744346,0.1067052054684375,0.093258261,Accept
95,900,18,0.099754884,0.019957585123260194,0.1067052054684375,0.093258261,Accept
95,900,19,0.099921102,0.019832798438787977,0.1067052054684375,0.093258261,Accept
95,900,20,0.10005112598870469,0.019951009216411172,0.1067052054684375,0.093258261,Accept
95,900,21,0.0996116,0.01988642,0.1067052054684375,0.093258261,Accept
95,900,22,0.099605265,0.019953723894823472,0.1067052054684375,0.093258261,Accept
95,900,23,0.10048168762153215,0.019917367,0.1067052054684375,0.093258261,Accept
